date,country,state,population,confirmed,confirmed_1d,confirmed_moving_avg_7d,confirmed_moving_avg_7d_rate_14d,confirmed_trend,deaths,deaths_1d,deaths_moving_avg_7d,deaths_moving_avg_7d_rate_14d,deaths_trend,month,year
2021-08-21,Brazil,Acre,881935,87678,7,28,0.7777777777777778,stable,1809,0,1,1.0,stable,2021-08,2021
2021-08-22,Brazil,Acre,881935,87680,2,28,0.8,stable,1809,0,1,1.0,stable,2021-08,2021
2021-08-23,Brazil,Acre,881935,87682,2,28,0.8235294117647058,stable,1811,2,1,1.0,stable,2021-08,2021
2021-08-24,Brazil,Acre,881935,87724,42,18,0.5294117647058824,downward,1811,0,1,1.0,stable,2021-08,2021
2021-08-25,Brazil,Acre,881935,87729,5,18,0.5294117647058824,downward,1813,2,1,1.0,stable,2021-08,2021
2021-08-26,Brazil,Acre,881935,87761,32,18,0.6666666666666666,downward,1813,0,1,1.0,stable,2021-08,2021
2021-08-27,Brazil,Acre,881935,87798,37,19,1.1875,upward,1813,0,1,1.0,stable,2021-08,2021
2021-08-28,Brazil,Acre,881935,87802,4,18,1.2857142857142858,upward,1813,0,1,1.0,stable,2021-08,2021
2021-08-29,Brazil,Acre,881935,87803,1,18,1.2,upward,1814,1,1,1.0,stable,2021-08,2021
2021-08-30,Brazil,Acre,881935,87804,1,18,1.8,upward,1814,0,1,1.0,stable,2021-08,2021
2021-08-31,Brazil,Acre,881935,87823,19,15,0.5769230769230769,downward,1814,0,1,1.0,stable,2021-08,2021
2021-09-01,Brazil,Acre,881935,87831,8,15,0.75,stable,1814,0,1,1.0,stable,2021-09,2021
2021-09-02,Brazil,Acre,881935,87835,4,11,0.4583333333333333,downward,1814,0,1,1.0,stable,2021-09,2021
2021-09-03,Brazil,Acre,881935,87855,20,9,0.3333333333333333,downward,1814,0,1,1.0,stable,2021-09,2021
2021-09-04,Brazil,Acre,881935,87875,20,11,0.39285714285714285,downward,1814,0,1,1.0,stable,2021-09,2021
2021-09-05,Brazil,Acre,881935,87875,0,11,0.39285714285714285,downward,1814,0,0,0.0,downward,2021-09,2021
2021-09-06,Brazil,Acre,881935,87877,2,11,0.39285714285714285,downward,1814,0,0,0.0,downward,2021-09,2021
2021-09-07,Brazil,Acre,881935,87899,22,11,0.6111111111111112,downward,1815,1,1,1.0,stable,2021-09,2021
2021-09-08,Brazil,Acre,881935,87900,1,10,0.5555555555555556,downward,1815,0,1,1.0,stable,2021-09,2021
2021-09-09,Brazil,Acre,881935,87903,3,10,0.5555555555555556,downward,1815,0,1,1.0,stable,2021-09,2021
2021-09-10,Brazil,Acre,881935,87907,4,8,0.42105263157894735,downward,1816,1,1,1.0,stable,2021-09,2021
2021-09-11,Brazil,Acre,881935,87907,0,5,0.2777777777777778,downward,1816,0,1,1.0,stable,2021-09,2021
2021-09-12,Brazil,Acre,881935,87911,4,6,0.3333333333333333,downward,1816,0,1,1.0,stable,2021-09,2021
2021-09-13,Brazil,Acre,881935,87914,3,6,0.3333333333333333,downward,1816,0,1,1.0,stable,2021-09,2021
2021-09-14,Brazil,Acre,881935,87914,0,3,0.2,downward,1816,0,1,1.0,stable,2021-09,2021
2021-09-15,Brazil,Acre,881935,87916,2,3,0.2,downward,1816,0,1,1.0,stable,2021-09,2021
2021-09-16,Brazil,Acre,881935,87924,8,3,0.2727272727272727,downward,1816,0,1,1.0,stable,2021-09,2021
2021-09-17,Brazil,Acre,881935,87925,1,3,0.3333333333333333,downward,1817,1,1,1.0,stable,2021-09,2021
2021-09-18,Brazil,Acre,881935,87930,5,4,0.36363636363636365,downward,1817,0,1,1.0,stable,2021-09,2021
2021-09-19,Brazil,Acre,881935,87932,2,3,0.2727272727272727,downward,1817,0,1,inf,upward,2021-09,2021
2021-09-20,Brazil,Acre,881935,87932,0,3,0.2727272727272727,downward,1817,0,1,inf,upward,2021-09,2021
2021-09-21,Brazil,Acre,881935,87932,0,3,0.2727272727272727,downward,1835,18,3,3.0,upward,2021-09,2021
2021-09-22,Brazil,Acre,881935,87932,0,3,0.3,downward,1835,0,3,3.0,upward,2021-09,2021
2021-09-23,Brazil,Acre,881935,87934,2,2,0.2,downward,1836,1,3,3.0,upward,2021-09,2021
2021-09-24,Brazil,Acre,881935,87937,3,2,0.25,downward,1836,0,3,3.0,upward,2021-09,2021
2021-09-25,Brazil,Acre,881935,87938,1,2,0.4,downward,1836,0,3,3.0,upward,2021-09,2021
2021-09-26,Brazil,Acre,881935,87938,0,1,0.16666666666666666,downward,1836,0,3,3.0,upward,2021-09,2021
2021-09-27,Brazil,Acre,881935,87939,1,1,0.16666666666666666,downward,1836,0,3,3.0,upward,2021-09,2021
2021-09-28,Brazil,Acre,881935,87940,1,2,0.6666666666666666,downward,1837,1,1,1.0,stable,2021-09,2021
2021-09-29,Brazil,Acre,881935,87923,-17,-1,-0.3333333333333333,downward,1837,0,1,1.0,stable,2021-09,2021
2021-09-30,Brazil,Acre,881935,87924,1,-1,-0.3333333333333333,downward,1838,1,1,1.0,stable,2021-09,2021
2021-10-01,Brazil,Acre,881935,87925,1,-1,-0.3333333333333333,downward,1838,0,1,1.0,stable,2021-10,2021
2021-10-02,Brazil,Acre,881935,87926,1,-1,-0.25,downward,1838,0,1,1.0,stable,2021-10,2021
2021-10-03,Brazil,Acre,881935,87926,0,-1,-0.3333333333333333,downward,1838,0,1,1.0,stable,2021-10,2021
2021-10-04,Brazil,Acre,881935,87930,4,-1,-0.3333333333333333,downward,1838,0,1,1.0,stable,2021-10,2021
2021-10-05,Brazil,Acre,881935,87931,1,-1,-0.3333333333333333,downward,1839,1,1,0.3333333333333333,downward,2021-10,2021
2021-10-06,Brazil,Acre,881935,87931,0,2,0.6666666666666666,downward,1839,0,1,0.3333333333333333,downward,2021-10,2021
2021-10-07,Brazil,Acre,881935,87938,7,2,1.0,stable,1839,0,1,0.3333333333333333,downward,2021-10,2021
2021-10-08,Brazil,Acre,881935,87940,2,3,1.5,upward,1839,0,1,0.3333333333333333,downward,2021-10,2021
2021-10-09,Brazil,Acre,881935,87944,4,3,1.5,upward,1840,1,1,0.3333333333333333,downward,2021-10,2021
2021-10-10,Brazil,Acre,881935,87944,0,3,3.0,upward,1840,0,1,0.3333333333333333,downward,2021-10,2021
2021-10-11,Brazil,Acre,881935,87944,0,2,2.0,upward,1840,0,1,0.3333333333333333,downward,2021-10,2021
2021-10-12,Brazil,Acre,881935,87944,0,2,1.0,stable,1841,1,1,1.0,stable,2021-10,2021
2021-10-13,Brazil,Acre,881935,87968,24,6,-6.0,downward,1841,0,1,1.0,stable,2021-10,2021
2021-10-14,Brazil,Acre,881935,87994,26,8,-8.0,downward,1841,0,1,1.0,stable,2021-10,2021
2021-10-15,Brazil,Acre,881935,88001,7,9,-9.0,downward,1842,1,1,1.0,stable,2021-10,2021
2021-10-16,Brazil,Acre,881935,88005,4,9,-9.0,downward,1842,0,1,1.0,stable,2021-10,2021
2021-10-17,Brazil,Acre,881935,88007,2,9,-9.0,downward,1842,0,1,1.0,stable,2021-10,2021
2021-10-18,Brazil,Acre,881935,88010,3,10,-10.0,downward,1842,0,1,1.0,stable,2021-10,2021
2021-10-19,Brazil,Acre,881935,88011,1,10,-10.0,downward,1842,0,1,1.0,stable,2021-10,2021
2021-10-20,Brazil,Acre,881935,88019,8,8,4.0,upward,1842,0,1,1.0,stable,2021-10,2021
2021-10-21,Brazil,Acre,881935,88022,3,4,2.0,upward,1842,0,1,1.0,stable,2021-10,2021
2021-10-22,Brazil,Acre,881935,88023,1,4,1.3333333333333333,upward,1843,1,1,1.0,stable,2021-10,2021
2021-10-23,Brazil,Acre,881935,88024,1,3,1.0,stable,1844,1,1,1.0,stable,2021-10,2021
2021-10-24,Brazil,Acre,881935,88033,9,4,1.3333333333333333,upward,1844,0,1,1.0,stable,2021-10,2021
2021-10-25,Brazil,Acre,881935,88038,5,4,2.0,upward,1844,0,1,1.0,stable,2021-10,2021
2021-10-26,Brazil,Acre,881935,88040,2,5,2.5,upward,1845,1,1,1.0,stable,2021-10,2021
2021-10-27,Brazil,Acre,881935,88047,7,4,0.6666666666666666,downward,1845,0,1,1.0,stable,2021-10,2021
2021-10-28,Brazil,Acre,881935,88049,2,4,0.5,downward,1845,0,1,1.0,stable,2021-10,2021
2021-10-29,Brazil,Acre,881935,88050,1,4,0.4444444444444444,downward,1845,0,1,1.0,stable,2021-10,2021
2021-10-30,Brazil,Acre,881935,88050,0,4,0.4444444444444444,downward,1845,0,1,1.0,stable,2021-10,2021
2021-10-31,Brazil,Acre,881935,88050,0,3,0.3333333333333333,downward,1845,0,1,1.0,stable,2021-10,2021
2021-11-01,Brazil,Acre,881935,88050,0,2,0.2,downward,1845,0,1,1.0,stable,2021-11,2021
2021-11-02,Brazil,Acre,881935,88050,0,2,0.2,downward,1845,0,0,0.0,downward,2021-11,2021
2021-11-03,Brazil,Acre,881935,88053,3,1,0.125,downward,1845,0,0,0.0,downward,2021-11,2021
2021-11-04,Brazil,Acre,881935,88053,0,1,0.25,downward,1845,0,0,0.0,downward,2021-11,2021
2021-11-05,Brazil,Acre,881935,88060,7,2,0.5,downward,1845,0,0,0.0,downward,2021-11,2021
2021-11-06,Brazil,Acre,881935,88066,6,3,1.0,stable,1845,0,0,0.0,downward,2021-11,2021
2021-11-07,Brazil,Acre,881935,88068,2,3,0.75,stable,1845,0,0,0.0,downward,2021-11,2021
2021-11-08,Brazil,Acre,881935,88068,0,3,0.75,stable,1845,0,0,0.0,downward,2021-11,2021
2021-11-09,Brazil,Acre,881935,88073,5,4,0.8,stable,1845,0,0,0.0,downward,2021-11,2021
2021-11-10,Brazil,Acre,881935,88078,5,4,1.0,stable,1845,0,0,0.0,downward,2021-11,2021
2021-11-11,Brazil,Acre,881935,88089,11,6,1.5,upward,1845,0,0,0.0,downward,2021-11,2021
2021-11-12,Brazil,Acre,881935,88094,5,5,1.25,upward,1845,0,0,0.0,downward,2021-11,2021
2021-11-13,Brazil,Acre,881935,88104,10,6,1.5,upward,1845,0,0,0.0,downward,2021-11,2021
2021-11-14,Brazil,Acre,881935,88109,5,6,2.0,upward,1845,0,0,0.0,downward,2021-11,2021
2021-11-15,Brazil,Acre,881935,88110,1,6,3.0,upward,1845,0,0,0.0,downward,2021-11,2021
2021-11-16,Brazil,Acre,881935,88113,3,6,3.0,upward,1845,0,0,,,2021-11,2021
2021-11-17,Brazil,Acre,881935,88114,1,6,6.0,upward,1845,0,0,,,2021-11,2021
2021-11-18,Brazil,Acre,881935,88120,6,5,5.0,upward,1845,0,0,,,2021-11,2021
2021-11-19,Brazil,Acre,881935,88127,7,5,2.5,upward,1845,0,0,,,2021-11,2021
2021-11-20,Brazil,Acre,881935,88134,7,5,1.6666666666666667,upward,1845,0,0,,,2021-11,2021
2021-11-21,Brazil,Acre,881935,88137,3,4,1.3333333333333333,upward,1845,0,0,,,2021-11,2021
2021-11-22,Brazil,Acre,881935,88139,2,5,1.6666666666666667,upward,1845,0,0,,,2021-11,2021
2021-11-23,Brazil,Acre,881935,88139,0,4,1.0,stable,1845,0,0,,,2021-11,2021
2021-11-24,Brazil,Acre,881935,88183,44,10,2.5,upward,1845,0,0,,,2021-11,2021
2021-11-25,Brazil,Acre,881935,88192,9,11,1.8333333333333333,upward,1846,1,1,inf,upward,2021-11,2021
2021-11-26,Brazil,Acre,881935,88200,8,11,2.2,upward,1846,0,1,inf,upward,2021-11,2021
2021-11-27,Brazil,Acre,881935,88203,3,10,1.6666666666666667,upward,1846,0,1,inf,upward,2021-11,2021
2021-11-28,Brazil,Acre,881935,88209,6,11,1.8333333333333333,upward,1846,0,1,inf,upward,2021-11,2021
2021-11-29,Brazil,Acre,881935,88213,4,11,1.8333333333333333,upward,1846,0,1,inf,upward,2021-11,2021
2021-11-30,Brazil,Acre,881935,88213,0,11,1.8333333333333333,upward,1848,2,1,inf,upward,2021-11,2021
2021-12-01,Brazil,Acre,881935,88220,7,6,1.0,stable,1849,1,1,inf,upward,2021-12,2021
2021-12-02,Brazil,Acre,881935,88223,3,5,1.0,stable,1849,0,1,inf,upward,2021-12,2021
2021-12-03,Brazil,Acre,881935,88225,2,4,0.8,stable,1849,0,1,inf,upward,2021-12,2021
2021-12-04,Brazil,Acre,881935,88228,3,4,0.8,stable,1849,0,1,inf,upward,2021-12,2021
2021-12-05,Brazil,Acre,881935,88228,0,3,0.75,stable,1849,0,1,inf,upward,2021-12,2021
2021-12-06,Brazil,Acre,881935,88239,11,4,0.8,stable,1849,0,1,inf,upward,2021-12,2021
2021-12-07,Brazil,Acre,881935,88241,2,4,1.0,stable,1849,0,1,inf,upward,2021-12,2021
2021-12-08,Brazil,Acre,881935,88254,13,5,0.5,downward,1849,0,0,,,2021-12,2021
2021-12-09,Brazil,Acre,881935,88264,10,6,0.5454545454545454,downward,1849,0,0,0.0,downward,2021-12,2021
2021-12-10,Brazil,Acre,881935,88264,0,6,0.5454545454545454,downward,1849,0,0,0.0,downward,2021-12,2021
2021-12-11,Brazil,Acre,882015,88272,8,7,0.7,downward,1849,0,0,0.0,downward,2021-12,2021
2021-12-12,Brazil,Acre,882095,88280,8,8,0.7272727272727273,downward,1849,0,0,0.0,downward,2021-12,2021
2021-12-13,Brazil,Acre,882135,88284,4,7,0.6363636363636364,downward,1849,0,0,0.0,downward,2021-12,2021
2021-12-14,Brazil,Acre,881935,88287,3,7,0.6363636363636364,downward,1849,0,0,0.0,downward,2021-12,2021
2021-12-15,Brazil,Acre,881935,88300,13,7,1.1666666666666667,upward,1850,1,1,1.0,stable,2021-12,2021
2021-12-16,Brazil,Acre,882015,88308,8,7,1.4,upward,1850,0,1,1.0,stable,2021-12,2021
2021-12-17,Brazil,Acre,881995,88314,6,8,2.0,upward,1850,0,1,1.0,stable,2021-12,2021
2021-12-18,Brazil,Acre,882145,88329,15,9,2.25,upward,1850,0,1,1.0,stable,2021-12,2021
2021-12-19,Brazil,Acre,881935,88335,6,8,2.6666666666666665,upward,1850,0,1,1.0,stable,2021-12,2021
2021-12-20,Brazil,Acre,881935,88335,0,8,2.0,upward,1850,0,1,1.0,stable,2021-12,2021
2021-12-21,Brazil,Acre,881935,88339,4,8,2.0,upward,1850,0,1,1.0,stable,2021-12,2021
2021-12-22,Brazil,Acre,881935,88345,6,7,1.4,upward,1850,0,0,,,2021-12,2021
2021-12-23,Brazil,Acre,881935,88356,11,7,1.1666666666666667,upward,1850,0,0,,,2021-12,2021
2021-12-24,Brazil,Acre,881935,88370,14,8,1.3333333333333333,upward,1850,0,0,,,2021-12,2021
2021-12-25,Brazil,Acre,881935,88373,3,7,1.0,stable,1850,0,0,,,2021-12,2021
2021-12-26,Brazil,Acre,881935,88378,5,7,0.875,stable,1850,0,0,,,2021-12,2021
2021-12-27,Brazil,Acre,881935,88379,1,7,1.0,stable,1850,0,0,,,2021-12,2021
2021-12-28,Brazil,Acre,881935,88379,0,6,0.8571428571428571,stable,1850,0,0,,,2021-12,2021
2021-12-29,Brazil,Acre,881935,88379,0,5,0.7142857142857143,downward,1851,1,1,1.0,stable,2021-12,2021
2021-12-30,Brazil,Acre,881935,88384,5,4,0.5714285714285714,downward,1851,0,1,1.0,stable,2021-12,2021
2021-01-01,Brazil,Alagoas,3337357,105091,,,,,2496,,,,,2021-01,2021
2021-01-02,Brazil,Alagoas,3337357,105361,270,,,,2502,6,,,,2021-01,2021
2021-01-03,Brazil,Alagoas,3337357,105714,353,,,,2509,7,,,,2021-01,2021
2021-01-04,Brazil,Alagoas,3337357,106032,318,,,,2515,6,,,,2021-01,2021
2021-01-05,Brazil,Alagoas,3337357,106410,378,,,,2521,6,,,,2021-01,2021
2021-01-06,Brazil,Alagoas,3337357,106881,471,,,,2529,8,,,,2021-01,2021
2021-01-07,Brazil,Alagoas,3337357,107279,398,,,,2537,8,,,,2021-01,2021
2021-01-08,Brazil,Alagoas,3337357,107628,349,363,,,2545,8,7,,,2021-01,2021
2021-01-09,Brazil,Alagoas,3337357,108109,481,393,,,2553,8,8,,,2021-01,2021
2021-01-10,Brazil,Alagoas,3337357,108542,433,404,,,2561,8,8,,,2021-01,2021
2021-01-11,Brazil,Alagoas,3337357,108820,278,399,,,2569,8,8,,,2021-01,2021
2021-01-12,Brazil,Alagoas,3337357,109319,499,416,,,2577,8,8,,,2021-01,2021
2021-01-13,Brazil,Alagoas,3337357,109720,401,406,,,2585,8,8,,,2021-01,2021
2021-01-14,Brazil,Alagoas,3337357,110112,392,405,,,2593,8,8,,,2021-01,2021
2021-01-15,Brazil,Alagoas,3337357,110572,460,421,,,2602,9,9,,,2021-01,2021
2021-01-16,Brazil,Alagoas,3337357,110968,396,409,,,2611,9,9,,,2021-01,2021
2021-01-17,Brazil,Alagoas,3337357,111443,475,415,,,2620,9,9,,,2021-01,2021
2021-01-18,Brazil,Alagoas,3337357,111724,281,415,,,2629,9,9,,,2021-01,2021
2021-01-19,Brazil,Alagoas,3337357,112097,373,397,,,2638,9,9,,,2021-01,2021
2021-01-20,Brazil,Alagoas,3337357,112476,379,394,,,2647,9,9,,,2021-01,2021
2021-01-21,Brazil,Alagoas,3337357,112854,378,392,,,2656,9,9,,,2021-01,2021
2021-01-22,Brazil,Alagoas,3337357,113205,351,377,1.0385674931129476,stable,2665,9,9,1.2857142857142858,upward,2021-01,2021
2021-01-23,Brazil,Alagoas,3337357,113662,457,385,0.9796437659033079,stable,2674,9,9,1.125,stable,2021-01,2021
2021-01-24,Brazil,Alagoas,3337357,114169,507,390,0.9653465346534653,stable,2683,9,9,1.125,stable,2021-01,2021
2021-01-25,Brazil,Alagoas,3337357,114836,667,445,1.1152882205513786,stable,2692,9,9,1.125,stable,2021-01,2021
2021-01-26,Brazil,Alagoas,3337357,115383,547,470,1.1298076923076923,stable,2701,9,9,1.125,stable,2021-01,2021
2021-01-27,Brazil,Alagoas,3337357,115946,563,496,1.2216748768472907,upward,2710,9,9,1.125,stable,2021-01,2021
2021-01-28,Brazil,Alagoas,3337357,116379,433,504,1.2444444444444445,upward,2719,9,9,1.125,stable,2021-01,2021
2021-01-29,Brazil,Alagoas,3337357,116773,394,510,1.2114014251781473,upward,2728,9,9,1.0,stable,2021-01,2021
2021-01-30,Brazil,Alagoas,3337357,117287,514,518,1.2665036674816625,upward,2737,9,9,1.0,stable,2021-01,2021
2021-01-31,Brazil,Alagoas,3337357,117768,481,515,1.2409638554216869,upward,2746,9,9,1.0,stable,2021-01,2021
2021-02-01,Brazil,Alagoas,3337357,118220,452,484,1.1662650602409639,upward,2754,8,9,1.0,stable,2021-02,2021
2021-02-02,Brazil,Alagoas,3337357,118741,521,480,1.2090680100755669,upward,2763,9,9,1.0,stable,2021-02,2021
2021-02-03,Brazil,Alagoas,3337357,119088,347,449,1.1395939086294415,stable,2771,8,9,1.0,stable,2021-02,2021
2021-02-04,Brazil,Alagoas,3337357,119458,370,440,1.1224489795918366,stable,2780,9,9,1.0,stable,2021-02,2021
2021-02-05,Brazil,Alagoas,3337357,120028,570,465,1.23342175066313,upward,2788,8,9,1.0,stable,2021-02,2021
2021-02-06,Brazil,Alagoas,3349230,120455,427,453,1.1766233766233767,upward,2797,9,9,1.0,stable,2021-02,2021
2021-02-07,Brazil,Alagoas,3337357,120694,239,418,1.0717948717948718,stable,2805,8,9,1.0,stable,2021-02,2021
2021-02-08,Brazil,Alagoas,3349828,121145,451,418,0.9393258426966292,stable,2814,9,9,1.0,stable,2021-02,2021
2021-02-09,Brazil,Alagoas,3337357,121603,458,409,0.8702127659574468,stable,2822,8,9,1.0,stable,2021-02,2021
2021-02-10,Brazil,Alagoas,3337357,122025,422,420,0.8467741935483871,stable,2831,9,9,1.0,stable,2021-02,2021
2021-02-11,Brazil,Alagoas,3337357,122491,466,434,0.8611111111111112,stable,2839,8,9,1.0,stable,2021-02,2021
2021-02-12,Brazil,Alagoas,3337357,122999,508,425,0.8333333333333334,stable,2848,9,9,1.0,stable,2021-02,2021
2021-02-13,Brazil,Alagoas,3337357,123625,626,453,0.8745173745173745,stable,2856,8,9,1.0,stable,2021-02,2021
2021-02-14,Brazil,Alagoas,3337357,124295,670,515,1.0,stable,2865,9,9,1.0,stable,2021-02,2021
2021-02-15,Brazil,Alagoas,3337357,125044,749,557,1.1508264462809918,upward,2873,8,9,1.0,stable,2021-02,2021
2021-02-16,Brazil,Alagoas,3337357,125676,632,582,1.2125,upward,2883,10,9,1.0,stable,2021-02,2021
2021-02-17,Brazil,Alagoas,3337357,126326,650,615,1.3697104677060135,upward,2893,10,9,1.0,stable,2021-02,2021
2021-02-18,Brazil,Alagoas,3337357,126952,626,638,1.45,upward,2903,10,10,1.1111111111111112,stable,2021-02,2021
2021-02-19,Brazil,Alagoas,3337357,127341,389,621,1.335483870967742,upward,2913,10,10,1.1111111111111112,stable,2021-02,2021
2021-02-20,Brazil,Alagoas,3337357,127843,502,603,1.3311258278145695,upward,2923,10,10,1.1111111111111112,stable,2021-02,2021
2021-02-21,Brazil,Alagoas,3337357,128192,349,557,1.332535885167464,upward,2932,9,10,1.1111111111111112,stable,2021-02,2021
2021-02-22,Brazil,Alagoas,3337357,128501,309,494,1.1818181818181819,upward,2940,8,10,1.1111111111111112,stable,2021-02,2021
2021-02-23,Brazil,Alagoas,3337357,129046,545,482,1.178484107579462,upward,2949,9,10,1.1111111111111112,stable,2021-02,2021
2021-02-24,Brazil,Alagoas,3337357,129445,399,446,1.061904761904762,stable,2959,10,10,1.1111111111111112,stable,2021-02,2021
2021-02-25,Brazil,Alagoas,3337357,129917,472,424,0.9769585253456221,stable,2969,10,10,1.1111111111111112,stable,2021-02,2021
2021-02-26,Brazil,Alagoas,3337434,130586,669,464,1.091764705882353,stable,2982,13,10,1.1111111111111112,stable,2021-02,2021
2021-02-27,Brazil,Alagoas,3337433,131069,483,461,1.0176600441501105,stable,2992,10,10,1.1111111111111112,stable,2021-02,2021
2021-02-28,Brazil,Alagoas,3337433,131749,680,509,0.9883495145631068,stable,3002,10,10,1.1111111111111112,stable,2021-02,2021
2021-03-01,Brazil,Alagoas,3337433,132248,499,536,0.9622980251346499,stable,3013,11,11,1.2222222222222223,upward,2021-03,2021
2021-03-02,Brazil,Alagoas,3337432,132704,456,523,0.8986254295532646,stable,3025,12,11,1.2222222222222223,upward,2021-03,2021
2021-03-03,Brazil,Alagoas,3337432,133223,519,540,0.8780487804878049,stable,3037,12,12,1.3333333333333333,upward,2021-03,2021
2021-03-04,Brazil,Alagoas,3337457,133800,577,555,0.8699059561128527,stable,3051,14,12,1.2,upward,2021-03,2021
2021-03-05,Brazil,Alagoas,3337456,134423,623,549,0.8840579710144928,stable,3064,13,12,1.2,upward,2021-03,2021
2021-03-06,Brazil,Alagoas,3337456,134953,530,555,0.9203980099502488,stable,3077,13,13,1.3,upward,2021-03,2021
2021-03-07,Brazil,Alagoas,3337455,135570,617,546,0.9802513464991023,stable,3091,14,13,1.3,upward,2021-03,2021
2021-03-08,Brazil,Alagoas,3337455,136111,541,552,1.1174089068825912,stable,3106,15,14,1.4,upward,2021-03,2021
2021-03-09,Brazil,Alagoas,3337455,136763,652,580,1.2033195020746887,upward,3122,16,14,1.4,upward,2021-03,2021
2021-03-10,Brazil,Alagoas,3337454,137343,580,589,1.3206278026905829,upward,3138,16,15,1.5,upward,2021-03,2021
2021-03-11,Brazil,Alagoas,3337454,138069,726,610,1.4386792452830188,upward,3154,16,15,1.5,upward,2021-03,2021
2021-03-12,Brazil,Alagoas,3337453,138933,864,645,1.3900862068965518,upward,3170,16,16,1.6,upward,2021-03,2021
2021-03-13,Brazil,Alagoas,3337357,139645,712,671,1.4555314533622559,upward,3182,12,15,1.5,upward,2021-03,2021
2021-03-14,Brazil,Alagoas,3337357,140342,697,682,1.3398821218074657,upward,3198,16,16,1.6,upward,2021-03,2021
2021-03-15,Brazil,Alagoas,3337357,141390,1048,755,1.4085820895522387,upward,3216,18,16,1.4545454545454546,upward,2021-03,2021
2021-03-16,Brazil,Alagoas,3337357,142544,1154,826,1.5793499043977055,upward,3234,18,16,1.4545454545454546,upward,2021-03,2021
2021-03-17,Brazil,Alagoas,3337357,143338,794,857,1.587037037037037,upward,3254,20,17,1.4166666666666667,upward,2021-03,2021
2021-03-18,Brazil,Alagoas,3337357,144412,1074,907,1.6342342342342342,upward,3274,20,18,1.5,upward,2021-03,2021
2021-03-19,Brazil,Alagoas,3337357,145389,977,923,1.6812386156648451,upward,3294,20,18,1.5,upward,2021-03,2021
2021-03-20,Brazil,Alagoas,3337357,146396,1007,965,1.7387387387387387,upward,3316,22,20,1.5384615384615385,upward,2021-03,2021
2021-03-21,Brazil,Alagoas,3337357,147459,1063,1017,1.8626373626373627,upward,3338,22,20,1.5384615384615385,upward,2021-03,2021
2021-03-22,Brazil,Alagoas,3337357,147882,423,928,1.681159420289855,upward,3358,20,21,1.5,upward,2021-03,2021
2021-03-23,Brazil,Alagoas,3337357,148422,540,840,1.4482758620689655,upward,3378,20,21,1.5,upward,2021-03,2021
2021-03-24,Brazil,Alagoas,3337357,148996,574,809,1.3735144312393888,upward,3398,20,21,1.4,upward,2021-03,2021
